author,candidato,circulation,date_published,source,title,url
,Freixo,,2016-10-13T19:32:01-03:00,odia,Freixo convoca tuitaço contra Crivella,http://odia.ig.com.br/rio-de-janeiro/2016-10-13/freixo-convoca-tuitaco-contra-crivella.html
,Freixo,,2016-10-13T17:26:00-03:00,odia,SBT cancela entrevista com Freixo após Crivella recusar debate,http://odia.ig.com.br/rio-de-janeiro/2016-10-13/sbt-cancela-entrevista-com-freixo-apos-crivella-recusar-debate.html
MURILO RAMOS,Freixo,,2016-10-13T17:22:00-03:00,epoca,"PRB depositou R$ 1,4 milhão para Crivella no segundo turno. PSOL, R$ 0 para Freixo",http://epoca.globo.com/tempo/expresso/noticia/2016/10/prb-depositou-r-14-milhao-para-crivella-no-segundo-turno-psol-r-0-para-freixo.html
,Freixo,,2016-10-13T17:04:02-03:00,extra,Freixo convoca tuitaço para Crivella participar de debate,http://extra.globo.com/noticias/extra-extra/freixo-convoca-tuitaco-para-crivella-participar-de-debate-20284745.html
RUTH DE AQUINO,Freixo,,2016-10-13T16:45:00-03:00,epoca,"Beltrame: ""O Rio não tem condições de acabar com a desordem que deixou acontecer""",http://epoca.globo.com/tempo/noticia/2016/10/beltrame-o-rio-nao-tem-condicoes-de-acabar-com-desordem-que-deixou-acontecer.html
,Freixo,,2016-10-13T15:46:00-03:00,jb,Angela Davis e o equívoco abolicionista,http://www.jb.com.br/sociedade-aberta/noticias/2016/10/13/angela-davis-e-o-equivoco-abolicionista/
,Freixo,,2016-10-13T15:00:15-03:00,extra,PSOL está disposto a brigar pela presidência da Câmara do Rio,http://extra.globo.com/noticias/extra-extra/psol-esta-disposto-brigar-pela-presidencia-da-camara-do-rio-20281861.html
O Globo,Freixo,,2016-10-13T14:11:00-03:00,extra,"Para juiz, atos de Freixo na UFRJ configuram propaganda irregular",http://extra.globo.com/noticias/brasil/para-juiz-atos-de-freixo-na-ufrj-configuram-propaganda-irregular-20282791.html
Bruno Alfano e Marina Navarro Lins,Freixo,,2016-10-13T12:50:00-03:00,extra,Candidatos à Prefeitura do Rio debatem ações contra a homofobia,http://extra.globo.com/noticias/rio/candidatos-prefeitura-do-rio-debatem-acoes-contra-homofobia-20282335.html
,Freixo,,2016-10-13T12:00:00-03:00,odia,Paes quer passar imagem de profissionalismo e evitar críticas do novo prefeito,http://odia.ig.com.br/rio-de-janeiro/2016-10-13/paes-quer-passar-imagem-de-profissionalismo-e-evitar-criticas-do-novo-prefeito.html
,Freixo,,2016-10-13T11:58:00-03:00,jb,Crivella cancela participação em debate da UFRJ,http://www.jb.com.br/eleicoes-2016-rio/noticias/2016/10/13/crivella-cancela-participacao-em-debate-da-ufrj/
,Freixo,,2016-10-13T08:33:05-03:00,odia,Confira as agendas de Marcelo Crivella e Marcelo Freixo nesta quinta,http://odia.ig.com.br/rio-de-janeiro/2016-10-13/confira-as-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-quinta.html
,Freixo,,2016-10-13T06:02:00-03:00,globo_g1,Veja as agendas de Marcelo Crivella e Marcelo Freixo nesta quinta-feira (13),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/veja-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-quinta-feira-13.html
,Freixo,,2016-10-13T04:26:42Z,bing,PRB e PSOL apostam no 2º turno para ficar entre as grandes siglas,http://oglobo.globo.com/brasil/prb-psol-apostam-no-2-turno-para-ficar-entre-as-grandes-siglas-20280542
,Freixo,,2016-10-12T21:44:01-03:00,odia,Adultos e crianças aproveitam o feriado de sol na Zona Portuária,http://odia.ig.com.br/rio-de-janeiro/2016-10-12/adultos-e-criancas-aproveitaram-o-feriado-de-sol-na-zona-portuaria.html
Miguel Caballero - O Globo,Freixo,,2016-10-12T19:32:00-03:00,extra,"‘O carioca tem direito de saber que Garotinho vai voltar com o Crivella’, diz Freixo",http://extra.globo.com/noticias/brasil/o-carioca-tem-direito-de-saber-que-garotinho-vai-voltar-com-crivella-diz-freixo-20279809.html
,Freixo,,2016-10-12T19:06:01-03:00,odia,Marcelo Freixo defende políticas públicas para pessoas trans,http://odia.ig.com.br/rio-de-janeiro/2016-10-12/freixo-defende-politicas-publicas-para-pessoas-trans.html
,Freixo,,2016-10-12T18:39:01-03:00,odia,Indio da Costa apoia Marcelo Crivella no segundo turno,http://odia.ig.com.br/rio-de-janeiro/2016-10-12/indio-da-costa-apoia-crivella-no-segundo-turno-candidato-do-psd-derrota-no-primeiro-turno-impos-con.html
,Freixo,,2016-10-12T18:13:00-03:00,dci,Freixo diz que não está em 'cruzada santa' contra Crivella,http://www.dci.com.br/politica/freixo-diz-que-nao-esta-em-cruzada-santa-contra-crivella-id580486.html
,Freixo,,2016-10-12T18:04:07-03:00,dci,"Indio da Costa apoia Crivella no 2º turno, mas não quer Garotinho no governo","http://www.dci.com.br/politica/indio-da-costa-apoia-crivella-no-2%C2%BA-turno,-mas-nao-quer-garotinho-no-governo-id580462.html"
,Freixo,,2016-10-12T17:42:58-03:00,zerohora,Pezão promete manter projeto de UPPs apesar de crise financeira no Rio,http://zh.clicrbs.com.br/rs/noticias/politica/noticia/2016/10/pezao-promete-manter-projeto-de-upps-apesar-de-crise-financeira-no-rio-7762106.html
Luiz Gustavo Schmitt - O Globo,Freixo,,2016-10-12T16:04:00-03:00,extra,"No Rio, Crivella e Indio selam aliança no segundo turno",http://extra.globo.com/noticias/brasil/no-rio-crivella-indio-selam-alianca-no-segundo-turno-20278663.html
FERNANDO SCHÜLER,Freixo,,2016-10-12T15:43:00-03:00,epoca,Alguém já leu o programa do Freixo?,http://epoca.globo.com/colunas-e-blogs/fernando-schuler/noticia/2016/10/alguem-ja-leu-o-programa-do-freixo.html
,Freixo,,2016-10-12T12:00:04-03:00,odia,Informe do DIA: Picciani diz 'não haver hipótese' de assumir governo,http://odia.ig.com.br/rio-de-janeiro/2016-10-12/informe-do-dia-picciani-diz-nao-haver-hipotese-de-assumir-governo.html
,Freixo,,2016-10-12T11:45:04-03:00,odia,Vereadores do PMDB decidem apoiar candidatura de Crivella,http://odia.ig.com.br/rio-de-janeiro/2016-10-12/vereadores-do-pmdb-decidem-apoiar-candidatura-de-crivella.html
,Freixo,,2016-10-12T11:11:04-03:00,odia,Confira as agendas de Marcelo Crivella e Marcelo Freixo nesta quarta,http://odia.ig.com.br/rio-de-janeiro/2016-10-12/confira-as-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-quarta.html
,Freixo,,2016-10-12T10:30:05-03:00,odia,"Após pesquisas, Freixo amplia críticas a Crivella",http://odia.ig.com.br/rio-de-janeiro/2016-10-12/apos-pesquisas-freixo-amplia-criticas-a-crivella.html
,Freixo,,2016-10-12T10:10:00-03:00,dci,"Após pesquisas, Freixo amplia críticas a Crivella","http://www.dci.com.br/politica/apos-pesquisas,-freixo-amplia-criticas-a-crivella-id580440.html"
HUDSON CORRÊA,Freixo,,2016-10-12T10:00:00-03:00,epoca,Freixo improvisa para preencher cinco minutos de programa eleitoral,http://epoca.globo.com/tempo/expresso/noticia/2016/10/freixo-improvisa-para-preencher-cinco-minutos-de-programa-eleitoral.html
,Freixo,,2016-10-12T11:23:04Z,bing,Suplicy leva ao Psol seu renda mínima,http://www.folhavitoria.com.br/politica/noticia/2016/10/suplicy-leva-ao-psol-seu-renda-minima.html
,Freixo,,2016-10-12T08:05:00-03:00,dci,Suplicy leva ao Psol seu renda mínima,http://www.dci.com.br/politica/suplicy-leva-ao-psol-seu-renda-minima-id580425.html
,Freixo,,2016-10-12T06:11:00-03:00,globo_g1,Veja as agendas de Marcelo Crivella e Marcelo Freixo nesta quarta-feira (12),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/veja-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-quarta-feira-12.html
"Carolina Heringer, Marcos Nunes e Rafael Soares",Freixo,,2016-10-12T06:00:00-03:00,extra,"Antes de deixar Segurança, Beltrame anuncia que Rio não tem dinheiro para pagar sálarios de dezembro e 13º",http://extra.globo.com/casos-de-policia/antes-de-deixar-seguranca-beltrame-anuncia-que-rio-nao-tem-dinheiro-para-pagar-salarios-de-dezembro-13-20275686.html
Marina Navarro Lins,Freixo,,2016-10-12T06:00:00-03:00,extra,Freixo chama Crivella de covarde e rival contra-ataca com ironias,http://extra.globo.com/noticias/rio/freixo-chama-crivella-de-covarde-rival-contra-ataca-com-ironias-20275508.html
"Gustavo Schmitt, Marco Grillo e Miguel Caballero - O Globo",Freixo,,2016-10-12T04:30:00-03:00,extra,Candidatos a prefeito do Rio divergem na área de segurança,http://extra.globo.com/noticias/brasil/candidatos-prefeito-do-rio-divergem-na-area-de-seguranca-20276094.html
Marina Navarro Lins,Freixo,,2016-10-11T19:52:00-03:00,extra,Eduardo Suplicy entra na polêmica e pede que Crivella participe dos debates,http://extra.globo.com/noticias/rio/eduardo-suplicy-entra-na-polemica-pede-que-crivella-participe-dos-debates-20275257.html
,Freixo,,2016-10-11T19:29:00-03:00,globo_g1,Freixo quer zerar fila de espera por vagas em creches e pré-escolas,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/freixo-quer-zerar-fila-de-espera-por-vagas-em-creches-e-pre-escolas.html
Nicolás Satriano,Freixo,,2016-10-11T18:01:00-03:00,globo_g1,Alerj derruba 18 dos 26 vetos do governador em exercício do RJ,http://g1.globo.com/rio-de-janeiro/noticia/2016/10/alerj-derruba-17-dos-26-vetos-do-governador-em-exercicio-do-rj.html
Gustavo Schmitt - O Globo,Freixo,,2016-10-11T14:40:00-03:00,extra,Crivella nega fuga de debates e ironiza Freixo: 'Ele quer intimidar com aquela cara de bravo',http://extra.globo.com/noticias/brasil/crivella-nega-fuga-de-debates-ironiza-freixo-ele-quer-intimidar-com-aquela-cara-de-bravo-20272732.html
NONATO VIEGAS,Freixo,,2016-10-11T13:40:00-03:00,epoca,"Fiel a Dilma, deputado é criticado ao votar a favor da PEC do teto dos gastos",http://epoca.globo.com/tempo/noticia/2016/10/fiel-dilma-deputado-e-criticado-ao-votar-favor-da-pec-do-teto-dos-gastos.html
Suellen Amorim - O Globo,Freixo,,2016-10-11T13:28:00-03:00,extra,"No rádio, Crivella comenta boatos e Freixo repete apresentação",http://extra.globo.com/noticias/brasil/no-radio-crivella-comenta-boatos-freixo-repete-apresentacao-20272238.html
,Freixo,,2016-10-11T12:00:04-03:00,odia,Informe: Cresce movimento a favor de Jorge Picciani no comando do estado,http://odia.ig.com.br/rio-de-janeiro/2016-10-11/informe-cresce-movimento-a-favor-de-jorge-picciani-no-comando-do-estado.html
,Freixo,,2016-10-11T11:18:06-03:00,extra,Eduardo Paes terá que lidar com freada na arrumação do orçamento para 2017,http://extra.globo.com/noticias/extra-extra/eduardo-paes-tera-que-lidar-com-freada-na-arrumacao-do-orcamento-para-2017-20271341.html
Marco Grillo - O Globo,Freixo,,2016-10-11T10:52:00-03:00,extra,Freixo afirma que cidade vive uma ‘enorme crise na segurança’,http://extra.globo.com/noticias/brasil/freixo-afirma-que-cidade-vive-uma-enorme-crise-na-seguranca-20271241.html
Marco Grillo - O Globo,Freixo,,2016-10-11T10:12:00-03:00,extra,"‘Postura do Crivella é muito ruim’, diz Freixo",http://extra.globo.com/noticias/brasil/postura-do-crivella-muito-ruim-diz-freixo-20270857.html
NONATO VIEGAS,Freixo,,2016-10-11T09:56:00-03:00,epoca,"Em encontro durante voo, Crivella e arcebispo do Rio concordam: ""que Deus ilumine o eleitor carioca""",http://epoca.globo.com/tempo/expresso/noticia/2016/10/em-encontro-durante-voo-crivella-e-arcebispo-do-rio-concordam-que-deus-ilumine-o-eleitor-carioca.html
,Freixo,,2016-10-11T09:42:05-03:00,odia,Confira as agendas de Marcelo Crivella e Marcelo Freixo nesta terça,http://odia.ig.com.br/rio-de-janeiro/2016-10-11/confira-as-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-terca.html
GUSTAVO SCHMITT / MARCO GRILLO,Freixo,,2016-10-11T08:34:00-03:00,extra,Crivella cancela participação em debates e esconde agenda,http://extra.globo.com/noticias/rio/crivella-cancela-participacao-em-debates-esconde-agenda-20270206.html
,Freixo,,2016-10-11T07:10:00-03:00,dci,Memes na rede se firmam como arma eleitoral,http://www.dci.com.br/politica/memes-na-rede-se-firmam-como-arma-eleitoral-id580248.html
,Freixo,,2016-10-11T06:21:00-03:00,globo_g1,Veja as agendas de Marcelo Crivella e Marcelo Freixo nesta terça-feira (11),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/veja-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-terca-feira-11.html
Gustavo Schmitt e Marco Grillo - O Globo,Freixo,,2016-10-11T04:30:00-03:00,extra,"No segundo turno, Crivella cancela participação em debates e esconde compromissos de campanha",http://extra.globo.com/noticias/brasil/no-segundo-turno-crivella-cancela-participacao-em-debates-esconde-compromissos-de-campanha-20269374.html
Fernanda Krakovics - O Globo,Freixo,,2016-10-11T04:30:00-03:00,extra,"Desempenho de Freixo é melhor entre eleitores com maior escolaridade, diz Ibope",http://extra.globo.com/noticias/brasil/desempenho-de-freixo-melhor-entre-eleitores-com-maior-escolaridade-diz-ibope-20269456.html
,Freixo,,2016-10-11T02:08:00-03:00,jb,Ciro Gomes e o vácuo de representação: cientistas políticos comentam críticas à esquerda e à direita,http://www.jb.com.br/pais/noticias/2016/10/11/ciro-gomes-e-o-vacuo-de-representacao-cientistas-politicos-comentam-criticas-a-esquerda-e-a-direita/
Miguel Caballero - O Globo,Freixo,,2016-10-10T22:00:00-03:00,extra,"‘Quem não quer debater não deve poder governar a cidade’, ataca Freixo",http://extra.globo.com/noticias/brasil/quem-nao-quer-debater-nao-deve-poder-governar-cidade-ataca-freixo-20269252.html
,Freixo,,2016-10-10T20:04:00-03:00,dci,"Crivella tem 51% e Freixo, 25%, aponta pesquisa Ibope","http://www.dci.com.br/politica/crivella-tem-51--e-freixo,-25-,-aponta-pesquisa-ibope-id580137.html"
,Freixo,,2016-10-10T19:45:01-03:00,odia,Candidatos no Rio começam programa eleitoral com posturas diferentes,http://odia.ig.com.br/rio-de-janeiro/2016-10-10/candidatos-no-rio-comecam-programa-eleitoral-com-posturas-diferentes.html
,Freixo,,2016-10-10T19:34:00-03:00,globo_g1,Marcelo Freixo pretende voltar com algumas linhas de ônibus extintas,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/marcelo-freixo-pretende-voltar-com-algumas-linhas-de-onibus-extintas.html
,Freixo,,2016-10-10T19:27:00-03:00,dci,Crivella faz debate com jovens e Freixo se apresenta em programa eleitoral no Rio,http://www.dci.com.br/politica/crivella-faz-debate-com-jovens-e-freixo-se-apresenta-em-programa-eleitoral-no-rio-id580130.html
,Freixo,,2016-10-10T19:18:04-03:00,otempo,PSDB e PMDB têm mais candidatos na disputa do 2º turno,http://www.otempo.com.br/capa/pol%C3%ADtica/psdb-e-pmdb-t%C3%AAm-mais-candidatos-na-disputa-do-2%C2%BA-turno-1.1383724
,Freixo,,2016-10-10T19:17:03-03:00,odia,Ibope: Crivella sobe e mantém liderança com 51% contra 25% de Freixo,http://odia.ig.com.br/rio-de-janeiro/2016-10-10/ibope-crivella-sobe-e-mantem-lideranca-com-51-contra-25-de-freixo.html
,Freixo,,2016-10-10T19:08:00-03:00,globo_g1,"Ibope: Crivella, 51%, Freixo, 25%, brancos/nulos, 21%, não sabem, 3%",http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/ibope-crivella-51-freixo-25-brancosnulos-21-nao-sabem-3.html
,Freixo,,2016-10-10T19:02:00-03:00,jb,"Ibope: Marcelo Crivella tem 51%, Marcelo Freixo tem 25%",http://www.jb.com.br/eleicoes-2016-rio/noticias/2016/10/10/ibope-marcelo-crivella-tem-51-marcelo-freixo-tem-25/
Extra,Freixo,,2016-10-10T17:39:00-03:00,extra,Marcelo Freixo defende regularizar Uber e desburocratizar táxis,http://extra.globo.com/noticias/rio/marcelo-freixo-defende-regularizar-uber-desburocratizar-taxis-20267599.html
,Freixo,,2016-10-10T16:18:00-03:00,jb,Eleições 2016: PSDB e PMDB têm mais candidatos na disputa do 2º turno,http://www.jb.com.br/eleicoes-2016/noticias/2016/10/10/eleicoes-2016-psdb-e-pmdb-tem-mais-candidatos-na-disputa-do-2o-turno/
Júnia Gama - O Globo,Freixo,,2016-10-10T16:16:00-03:00,extra,Crivella discute em Brasília implementação do Criança Feliz no Rio,http://extra.globo.com/noticias/brasil/crivella-discute-em-brasilia-implementacao-do-crianca-feliz-no-rio-20267072.html
Gustavo Schmitt e Miguel Caballero - O Globo,Freixo,,2016-10-10T15:32:00-03:00,extra,Campanha na TV: Crivella promete emprego para jovens e Freixo exibe biografia,http://extra.globo.com/noticias/brasil/campanha-na-tv-crivella-promete-emprego-para-jovens-freixo-exibe-biografia-20266773.html
,Freixo,,2016-10-10T15:17:00-03:00,jb,"Ao contrário de Paes, novo prefeito não terá complacência da mídia, dizem analistas",http://www.jb.com.br/eleicoes-2016-rio/noticias/2016/10/10/ao-contrario-de-paes-novo-prefeito-nao-tera-complacencia-da-midia-dizem-analistas/
Marco Grillo - O Globo,Freixo,,2016-10-10T13:40:00-03:00,extra,Freixo defende BRTs e acena com verba da prefeitura para o metrô,http://extra.globo.com/noticias/brasil/freixo-defende-brts-acena-com-verba-da-prefeitura-para-metro-20266203.html
,Freixo,,2016-10-10T12:43:54-03:00,extra,TRE está de olho em campanha para Freixo nas escolas,http://extra.globo.com/noticias/extra-extra/tre-esta-de-olho-em-campanha-para-freixo-nas-escolas-20266016.html
,Freixo,,2016-10-10T11:16:03-03:00,odia,Confira as agendas de Marcelo Crivella e Marcelo Freixo nesta segunda,http://odia.ig.com.br/rio-de-janeiro/2016-10-10/confira-as-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-segunda.html
,Freixo,,2016-10-10T09:13:02-03:00,odia,Antonio Carlos Mendes Barbosa: O que diferencia os Marcelos,http://odia.ig.com.br/opiniao/2016-10-10/antonio-carlos-mendes-barbosa-o-que-diferencia-os-marcelos.html
Ana Paula Blower,Freixo,,2016-10-10T06:00:00-03:00,extra,"Às vésperas do Dia das Crianças, pequenos mandam pedidos para o futuro prefeito do Rio",http://extra.globo.com/noticias/rio/as-vesperas-do-dia-das-criancas-pequenos-mandam-pedidos-para-futuro-prefeito-do-rio-20264766.html
Nelson Lima Neto,Freixo,,2016-10-10T05:00:00-03:00,extra,Candidatos à Prefeitura do Rio falam o que pensam sobre o funcionalismo municipal,http://extra.globo.com/emprego/servidor-publico/candidatos-prefeitura-do-rio-falam-que-pensam-sobre-funcionalismo-municipal-20264278.html
Ruben Berta - O Globo,Freixo,,2016-10-10T04:30:00-03:00,extra,Novo prefeito do Rio terá desafio de ser minoria na Câmara,http://extra.globo.com/noticias/brasil/novo-prefeito-do-rio-tera-desafio-de-ser-minoria-na-camara-20264460.html
Marlen Couto - O Globo,Freixo,,2016-10-10T04:30:00-03:00,extra,Feriado ameaça aumentar índice de abstenção no segundo turno,http://extra.globo.com/noticias/brasil/feriado-ameaca-aumentar-indice-de-abstencao-no-segundo-turno-20264480.html
Marco Grillo - O Globo,Freixo,,2016-10-09T20:28:00-03:00,extra,Freixo investe em região símbolo do governo Eduardo Paes,http://extra.globo.com/noticias/brasil/freixo-investe-em-regiao-simbolo-do-governo-eduardo-paes-20264070.html
,Freixo,,2016-10-09T16:02:00-03:00,jb,Ciro Gomes chama Temer de 'golpista salafrário' e diz que Serra está 'senil',http://www.jb.com.br/pais/noticias/2016/10/09/ciro-gomes-chama-temer-de-golpista-salafrario-e-diz-que-serra-esta-senil/
Sérgio Roxo - O Globo,Freixo,,2016-10-09T15:40:00-03:00,extra,"Para Ciro Gomes, ciclo de Lula está no fim",http://extra.globo.com/noticias/brasil/para-ciro-gomes-ciclo-de-lula-esta-no-fim-20263273.html
Sérgio Roxo - O Globo,Freixo,,2016-10-09T15:40:00-03:00,extra,"‘Lula está em final de ciclo’, diz Ciro Gomes em entrevista",http://extra.globo.com/noticias/brasil/lula-esta-em-final-de-ciclo-diz-ciro-gomes-em-entrevista-20263273.html
,Freixo,,2016-10-09T12:00:05-03:00,odia,"Informe do DIA: 'Toda intolerância é ruim', diz Marcelo Freixo",http://odia.ig.com.br/rio-de-janeiro/2016-10-09/informe-do-dia-toda-intolerancia-e-ruim-diz-marcelo-freixo.html
,Freixo,,2016-10-09T11:55:05-03:00,odia,Eleitores mostram que é possível discutir política respeitando todas as opiniões,http://odia.ig.com.br/rio-de-janeiro/2016-10-09/eleitores-mostram-que-e-possivel-discutir-politica-respeitando-todas-as-opinioes.html
,Freixo,,2016-10-09T11:52:05-03:00,odia,Ataques virtuais no segundo turno,http://odia.ig.com.br/rio-de-janeiro/2016-10-09/ataques-virtuais-no-segundo-turno.html
,Freixo,,2016-10-09T09:12:00-03:00,globo_g1,Veja as agendas de Marcelo Crivella e Marcelo Freixo neste domingo (9),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/veja-agendas-de-marcelo-crivella-e-marcelo-freixo-neste-domingo-9.html
Bruno Alfano,Freixo,,2016-10-09T06:00:00-03:00,extra,Candidatos à Prefeitura do Rio debatem ideias e projetos para a cidade,http://extra.globo.com/noticias/rio/candidatos-prefeitura-do-rio-debatem-ideias-projetos-para-cidade-20262264.html
Marcello Corrêa e Thais Lobo - O Globo,Freixo,,2016-10-09T04:30:00-03:00,extra,Marcelândia: o prefeito e seus xarás,http://extra.globo.com/noticias/brasil/marcelandia-prefeito-seus-xaras-20261616.html
"Marco Grillo, Vera Araújo e Miguel Caballero - O Globo",Freixo,,2016-10-09T04:30:00-03:00,extra,Crivella prepara investida na Zona Sul; Freixo mira na Zona Oeste,http://extra.globo.com/noticias/brasil/crivella-prepara-investida-na-zona-sul-freixo-mira-na-zona-oeste-20261577.html
,Freixo,,2016-10-08T21:21:05-03:00,odia,Candidatos à Prefeitura do Rio cumprem agenda neste sábado,http://odia.ig.com.br/rio-de-janeiro/2016-10-08/candidatos-a-prefeitura-do-rio-cumprem-agenda-neste-sabado.html
,Freixo,,2016-10-09T00:53:51+02:00,elpais,Entrevista | “Temer sai empoderado das urnas para implementar suas reformas impopulares”,http://brasil.elpais.com/brasil/2016/10/04/politica/1475589433_030564.html
Marco Grillo - O Globo,Freixo,,2016-10-08T15:56:00-03:00,extra,"'Não vamos fugir de nenhum debate', diz Freixo",http://extra.globo.com/noticias/brasil/nao-vamos-fugir-de-nenhum-debate-diz-freixo-20260985.html
,Freixo,,2016-10-08T15:08:00-03:00,jb,,http://m.jb.com.br/eleicoes-2016-rio/noticias/2016/10/08/eleicao-crivella-sai-na-frente-em-primeiro-debate-diz-analista/
,Freixo,,2016-10-08T15:08:00-03:00,jb,"Eleição: Crivella sai na frente em primeiro debate, diz analista",http://www.jb.com.br/eleicoes-2016-rio/noticias/2016/10/08/eleicao-crivella-sai-na-frente-em-primeiro-debate-diz-analista/
